ROCKALL TROUGH EASTERN BOUNDARY - OSNAP 2015
Start:  2015
End:    2016
Columns =  Mooring: SerialNumber: CMNumber: Depth: Lon
----------------------------------------------
rteb1_02_2015    8364    001    98    -9.5
rteb1_02_2015    9853    002   250    -9.5
rteb1_02_2015   11034    003   497    -9.5
rteb1_02_2015    9881    004   999    -9.5
rteb1_02_2015   11051    005  1352    -9.5
rteb1_02_2015   11069    006  1770    -9.5

