ROCKALL TROUGH EASTERN BOUNDARY - OSNAP 2017
Start:  2017
End:    2018
Columns =  Mooring: SerialNumber: CMNumber: Depth: Lon
----------------------------------------------
rteb1_05_2018     6534    001    102    -9.5
rteb1_05_2018    9861    002   494    -9.5
rteb1_05_2018    9881    003  996    -9.5
rteb1_05_2018    11063    004  1349    -9.5
rteb1_05_2018     9874    005  1768    -9.5
