ROCKALL TROUGH EASTERN BOUNDARY - OSNAP 2016
Start:  2016
End:    2017
Columns =  Mooring: SerialNumber: CMNumber: Depth: Lon
----------------------------------------------
rteb1_03_2016     9867    001    95    -9.5
rteb1_03_2016    11035    002   245    -9.5
rteb1_03_2016    11048    003   495    -9.5
rteb1_03_2016    13130    004  1000    -9.5
rteb1_03_2016    13142    005  1350    -9.5
rteb1_03_2016     9868    006  1775    -9.5

