ROCKALL TROUGH WESTERN BOUNDARY 2 - OSNAP 2020
Start: Oct 2020
End:   Jul 2022
Columns =  Mooring: SerialNumber: CMNumber: Depth: Lon
----------------------------------------------
rtwb2_06_2020    8080    001  1000    -12.695
rtwb2_06_2020    11042    002  1350    -12.695
rtwb2_06_2020    11046    003  1765    -12.695
