* Sea-Bird SBE37 Data File:
* FileName = C:\CE25007_recovery_data\5510_cal_dip_data.asc
* Software Version 1.59
* Temperature SN = 5510
* Conductivity SN = 5510
* System UpLoad Time = May 14 2025 13:46:21
* ds
* SBE37-SM V 2.6b  SERIAL NO. 5510    14 May 2025  13:46:48
* not logging: received stop command
* sample interval = 10 seconds
* samplenumber = 47766, free = 142884
* do not transmit real-time data
* do not output salinity with each sample
* do not output sound velocity with each sample
* store time with each sample
* number of samples to average = 1
* serial sync mode disabled
* wait time after serial sync sampling = 30 seconds
* internal pump not installed
* temperature = 18.39 deg C

* S>
* SBE37-SM V 2.6b  5510
* temperature:  18-apr-24
*     TA0 = 5.292380e-05
*     TA1 = 2.620106e-04
*     TA2 = -1.427135e-06
*     TA3 = 1.264616e-07
* conductivity:  18-apr-24
*     G = -1.004675e+00
*     H = 1.402256e-01
*     I = -1.306509e-05
*     J = 2.309210e-05
*     CPCOR = -9.570000e-08
*     CTCOR = 3.250000e-06
*     WBOTC = 4.302277e-05
* pressure S/N 227853, range = 10000 psia:  25-mar-24
*     PA0 = 9.378762e+00
*     PA1 = 4.360928e-01
*     PA2 = -4.632869e-08
*     PTCA0 = 6.665435e+01
*     PTCA1 = 1.036688e+00
*     PTCA2 = -1.136980e-03
*     PTCSB0 = 2.801100e+01
*     PTCSB1 = 3.466667e-03
*     PTCSB2 = 0.000000e+00
*     POFFSET = 0.000000e+00
* rtc:  18-apr-24
*     RTCA0 = 9.999760e-01
*     RTCA1 = 1.622269e-06
*     RTCA2 = -3.257723e-08

* S> 
*END*
start time =  14 May 2025  04:15:01
sample interval = 10 seconds
start sample number = 46304
 15.4842, 0.00850,    2.190, 14 May 2025, 04:25:01
 15.4725, 0.00849,    2.190, 14 May 2025, 04:25:11
 15.4801, 0.00849,    2.190, 14 May 2025, 04:25:21
 15.4674, 0.00849,    2.190, 14 May 2025, 04:25:31
 15.4461, 0.00849,    2.066, 14 May 2025, 04:25:41
 15.4229, 0.00849,    2.190, 14 May 2025, 04:25:51
 15.3731, 0.00848,    2.066, 14 May 2025, 04:26:01
 15.4173, 0.00847,    2.066, 14 May 2025, 04:26:11
 15.3954, 0.00846,    2.190, 14 May 2025, 04:26:21
 15.3544, 0.00845,    2.190, 14 May 2025, 04:26:31
 15.3955, 0.00846,    2.066, 14 May 2025, 04:26:41
 15.3929, 0.00846,    2.190, 14 May 2025, 04:26:51
 15.4413, 0.00847,    2.066, 14 May 2025, 04:27:01
 15.4482, 0.00847,    2.066, 14 May 2025, 04:27:11
 15.4757, 0.00847,    2.066, 14 May 2025, 04:27:21
 15.4847, 0.00848,    2.066, 14 May 2025, 04:27:31
 15.4385, 0.00847,    2.066, 14 May 2025, 04:27:41
 15.3927, 0.00846,    2.066, 14 May 2025, 04:27:51
 15.3697, 0.00845,    2.066, 14 May 2025, 04:28:01
 15.4450, 0.00845,    2.066, 14 May 2025, 04:28:11
 15.5436, 0.00844,    1.943, 14 May 2025, 04:28:21
 15.5440, 0.00843,    1.943, 14 May 2025, 04:28:31
 15.5195, 0.00843,    1.943, 14 May 2025, 04:28:41
 15.5278, 0.00841,    1.943, 14 May 2025, 04:28:51
 15.4960, 0.00840,    1.943, 14 May 2025, 04:29:01
 15.5446, 0.00839,    1.943, 14 May 2025, 04:29:11
 15.5982, 0.00838,    1.943, 14 May 2025, 04:29:21
 15.5852, 0.00838,    1.819, 14 May 2025, 04:29:31
 15.6062, 0.00837,    1.819, 14 May 2025, 04:29:41
 15.5806, 0.00836,    1.819, 14 May 2025, 04:29:51
 15.5629, 0.00835,    1.819, 14 May 2025, 04:30:01
 15.5482, 0.00835,    1.819, 14 May 2025, 04:30:11
 15.4815, 0.00833,    1.819, 14 May 2025, 04:30:21
 15.4940, 0.00832,    1.819, 14 May 2025, 04:30:31
 15.5274, 0.00831,    1.819, 14 May 2025, 04:30:41
 15.5563, 0.00831,    1.696, 14 May 2025, 04:30:51
 15.5090, 0.00829,    1.819, 14 May 2025, 04:31:01
 15.4656, 0.00829,    1.819, 14 May 2025, 04:31:11
 15.3933, 0.00827,    1.819, 14 May 2025, 04:31:21
 15.4677, 0.00827,    1.696, 14 May 2025, 04:31:31
 15.4921, 0.00826,    1.696, 14 May 2025, 04:31:41
 15.5128, 0.00825,    1.696, 14 May 2025, 04:31:51
 15.4849, 0.00824,    1.696, 14 May 2025, 04:32:01
 15.4820, 0.00823,    1.696, 14 May 2025, 04:32:11
 15.4710, 0.00822,    1.819, 14 May 2025, 04:32:21
 15.5130, 0.00821,    1.696, 14 May 2025, 04:32:31
 15.4636, 0.00820,    1.696, 14 May 2025, 04:32:41
 15.4389, 0.00818,    1.696, 14 May 2025, 04:32:51
 15.4142, 0.00817,    1.696, 14 May 2025, 04:33:01
 15.3482, 0.00815,    1.696, 14 May 2025, 04:33:11
 15.2567, 0.00814,    1.819, 14 May 2025, 04:33:21
 15.2361, 0.00812,    1.819, 14 May 2025, 04:33:31
 15.1871, 0.00811,    1.819, 14 May 2025, 04:33:41
 15.2261, 0.00810,    1.819, 14 May 2025, 04:33:51
 15.2938, 0.00809,    1.819, 14 May 2025, 04:34:01
 15.3026, 0.00807,    1.819, 14 May 2025, 04:34:11
 15.2537, 0.00806,    1.696, 14 May 2025, 04:34:21
 15.1865, 0.00793,    1.819, 14 May 2025, 04:34:31
 15.1892, 0.00803,    1.819, 14 May 2025, 04:34:41
 15.2185, 0.00802,    1.819, 14 May 2025, 04:34:51
 15.3033, 0.00801,    1.819, 14 May 2025, 04:35:01
 15.3823, 0.00800,    1.696, 14 May 2025, 04:35:11
 15.3607, 0.00799,    1.819, 14 May 2025, 04:35:21
 15.3255, 0.00796,    1.819, 14 May 2025, 04:35:31
 15.3438, 0.00797,    1.819, 14 May 2025, 04:35:41
 15.3266, 0.00795,    1.819, 14 May 2025, 04:35:51
 15.2195, 0.00793,    1.819, 14 May 2025, 04:36:01
 15.0782, 0.00792,    1.819, 14 May 2025, 04:36:11
 15.0715, 0.00790,    1.819, 14 May 2025, 04:36:21
 14.9832, 0.00789,    1.819, 14 May 2025, 04:36:31
 14.8550, 0.00788,    1.819, 14 May 2025, 04:36:41
 14.8863, 0.00787,    1.943, 14 May 2025, 04:36:51
 14.8770, 0.00786,    1.943, 14 May 2025, 04:37:01
 14.8266, 0.00784,    1.943, 14 May 2025, 04:37:11
 14.6505, 0.00783,    2.066, 14 May 2025, 04:37:21
 14.5403, 0.00782,    2.066, 14 May 2025, 04:37:31
 14.4825, 0.00780,    2.066, 14 May 2025, 04:37:41
 12.3696, 4.17230,    3.797, 14 May 2025, 04:37:51
 12.3555, 4.12563,    4.167, 14 May 2025, 04:38:01
 12.3522, 4.11133,    4.538, 14 May 2025, 04:38:11
 12.3531, 4.09428,    8.617, 14 May 2025, 04:38:21
 12.3487, 4.09080,   12.695, 14 May 2025, 04:38:31
 12.3469, 4.09014,   15.414, 14 May 2025, 04:38:41
 12.3455, 4.09445,   15.908, 14 May 2025, 04:38:51
 12.3445, 4.09156,   15.661, 14 May 2025, 04:39:01
 12.3445, 4.08233,   12.324, 14 May 2025, 04:39:11
 12.3417, 4.04192,    8.864, 14 May 2025, 04:39:21
 12.3404, 4.07951,    9.111, 14 May 2025, 04:39:31
 12.3413, 4.07897,    9.605, 14 May 2025, 04:39:41
 12.3437, 4.07791,   10.100, 14 May 2025, 04:39:51
 12.3448, 4.07734,   15.290, 14 May 2025, 04:40:01
 12.3445, 4.07773,   19.863, 14 May 2025, 04:40:11
 12.2962, 4.07442,   24.436, 14 May 2025, 04:40:21
 12.1451, 4.06032,   29.132, 14 May 2025, 04:40:31
 12.0241, 4.04958,   34.323, 14 May 2025, 04:40:41
 11.8685, 4.03501,   39.638, 14 May 2025, 04:40:51
 11.4565, 3.99667,   46.559, 14 May 2025, 04:41:01
 11.3394, 3.98599,   53.232, 14 May 2025, 04:41:11
 11.3260, 3.98394,   60.030, 14 May 2025, 04:41:21
 11.3344, 3.98420,   66.827, 14 May 2025, 04:41:31
 11.3229, 3.98388,   73.872, 14 May 2025, 04:41:41
 11.3299, 3.98457,   81.040, 14 May 2025, 04:41:51
 11.2892, 3.98080,   88.455, 14 May 2025, 04:42:01
 11.2931, 3.98189,   96.489, 14 May 2025, 04:42:11
 11.3084, 3.98394,  105.264, 14 May 2025, 04:42:21
 11.2292, 3.97841,  112.308, 14 May 2025, 04:42:31
 11.1613, 3.96973,  117.993, 14 May 2025, 04:42:41
 11.1087, 3.96385,  128.004, 14 May 2025, 04:42:51
 11.1245, 3.96547,  139.127, 14 May 2025, 04:43:01
 11.1240, 3.96606,  149.632, 14 May 2025, 04:43:11
 11.0558, 3.96003,  159.272, 14 May 2025, 04:43:21
 11.0174, 3.95645,  168.789, 14 May 2025, 04:43:31
 10.9775, 3.95265,  178.305, 14 May 2025, 04:43:41
 10.9476, 3.95000,  187.821, 14 May 2025, 04:43:51
 10.8597, 3.94128,  197.832, 14 May 2025, 04:44:01
 10.8370, 3.93935,  207.719, 14 May 2025, 04:44:11
 10.8059, 3.93682,  217.853, 14 May 2025, 04:44:21
 10.7649, 3.93360,  227.741, 14 May 2025, 04:44:31
 10.7534, 3.93272,  238.246, 14 May 2025, 04:44:41
 10.6948, 3.92685,  248.504, 14 May 2025, 04:44:51
 10.6083, 3.91861,  258.391, 14 May 2025, 04:45:01
 10.4933, 3.90641,  268.402, 14 May 2025, 04:45:11
 10.3082, 3.88725,  278.536, 14 May 2025, 04:45:21
 10.2065, 3.87567,  288.794, 14 May 2025, 04:45:31
 10.2301, 3.87876,  298.928, 14 May 2025, 04:45:41
 10.0972, 3.86607,  308.939, 14 May 2025, 04:45:51
  9.9875, 3.85417,  319.073, 14 May 2025, 04:46:01
 10.0708, 3.86417,  329.208, 14 May 2025, 04:46:11
 10.2082, 3.88105,  339.589, 14 May 2025, 04:46:21
 10.2198, 3.88327,  349.971, 14 May 2025, 04:46:31
 10.2247, 3.88487,  359.981, 14 May 2025, 04:46:41
 10.1294, 3.87552,  369.992, 14 May 2025, 04:46:51
  9.9932, 3.86210,  380.374, 14 May 2025, 04:47:01
  9.9732, 3.85985,  390.384, 14 May 2025, 04:47:11
  9.9501, 3.85775,  400.395, 14 May 2025, 04:47:21
  9.9055, 3.85394,  410.529, 14 May 2025, 04:47:31
  9.8779, 3.85176,  420.293, 14 May 2025, 04:47:41
  9.7893, 3.84384,  430.057, 14 May 2025, 04:47:51
  9.7337, 3.83885,  439.820, 14 May 2025, 04:48:01
  9.6867, 3.83441,  450.078, 14 May 2025, 04:48:11
  9.6490, 3.83088,  460.089, 14 May 2025, 04:48:21
  9.6185, 3.82809,  470.223, 14 May 2025, 04:48:31
  9.6051, 3.82706,  480.357, 14 May 2025, 04:48:41
  9.5565, 3.82252,  490.492, 14 May 2025, 04:48:51
  9.5027, 3.81764,  500.379, 14 May 2025, 04:49:01
  9.4605, 3.81377,  510.513, 14 May 2025, 04:49:11
  9.3597, 3.80434,  520.771, 14 May 2025, 04:49:21
  9.2278, 3.79135,  530.782, 14 May 2025, 04:49:31
  9.1663, 3.78457,  540.916, 14 May 2025, 04:49:41
  9.0490, 3.77371,  551.298, 14 May 2025, 04:49:51
  8.9716, 3.76627,  561.308, 14 May 2025, 04:50:01
  8.8345, 3.75247,  571.690, 14 May 2025, 04:50:11
  8.8197, 3.75103,  581.577, 14 May 2025, 04:50:21
  8.7183, 3.74252,  591.711, 14 May 2025, 04:50:31
  8.5903, 3.73024,  601.846, 14 May 2025, 04:50:41
  8.5217, 3.72485,  612.227, 14 May 2025, 04:50:51
  8.4641, 3.71988,  622.114, 14 May 2025, 04:51:01
  8.3915, 3.71337,  632.125, 14 May 2025, 04:51:11
  8.3322, 3.70803,  641.889, 14 May 2025, 04:51:21
  8.2095, 3.69685,  652.394, 14 May 2025, 04:51:31
  8.1774, 3.69359,  662.652, 14 May 2025, 04:51:41
  8.1102, 3.68750,  672.415, 14 May 2025, 04:51:51
  8.0171, 3.67878,  682.550, 14 May 2025, 04:52:01
  7.8952, 3.66708,  692.560, 14 May 2025, 04:52:11
  7.6099, 3.63766,  702.942, 14 May 2025, 04:52:21
  7.4312, 3.62042,  712.953, 14 May 2025, 04:52:31
  7.4212, 3.61827,  723.087, 14 May 2025, 04:52:41
  7.2930, 3.60518,  733.468, 14 May 2025, 04:52:51
  7.1976, 3.59680,  743.356, 14 May 2025, 04:53:01
  7.1112, 3.58978,  753.737, 14 May 2025, 04:53:11
  7.0205, 3.58088,  763.995, 14 May 2025, 04:53:21
  6.9954, 3.57895,  774.253, 14 May 2025, 04:53:31
  6.9422, 3.57389,  784.758, 14 May 2025, 04:53:41
  6.8726, 3.56762,  795.140, 14 May 2025, 04:53:51
  6.7548, 3.55677,  805.768, 14 May 2025, 04:54:01
  6.7903, 3.56131,  815.655, 14 May 2025, 04:54:11
  6.7555, 3.55855,  826.037, 14 May 2025, 04:54:21
  6.6873, 3.55309,  836.418, 14 May 2025, 04:54:31
  6.5788, 3.54257,  846.553, 14 May 2025, 04:54:41
  6.4518, 3.53045,  856.811, 14 May 2025, 04:54:51
  6.4263, 3.52819,  866.698, 14 May 2025, 04:55:01
  6.3718, 3.52317,  876.585, 14 May 2025, 04:55:11
  6.3185, 3.51837,  886.843, 14 May 2025, 04:55:21
  6.2594, 3.51284,  896.606, 14 May 2025, 04:55:31
  6.1616, 3.50391,  906.370, 14 May 2025, 04:55:41
  6.0535, 3.49373,  916.381, 14 May 2025, 04:55:51
  6.0095, 3.48933,  925.897, 14 May 2025, 04:56:01
  5.9562, 3.48454,  935.908, 14 May 2025, 04:56:11
  5.8993, 3.47954,  945.424, 14 May 2025, 04:56:21
  5.8618, 3.47566,  955.559, 14 May 2025, 04:56:31
  5.8127, 3.47124,  965.322, 14 May 2025, 04:56:41
  5.7547, 3.46592,  975.333, 14 May 2025, 04:56:51
  5.7051, 3.46146,  984.973, 14 May 2025, 04:57:01
  5.6517, 3.45634,  994.736, 14 May 2025, 04:57:11
  5.5652, 3.44848, 1004.747, 14 May 2025, 04:57:21
  5.5134, 3.44383, 1014.511, 14 May 2025, 04:57:31
  5.4284, 3.43544, 1024.521, 14 May 2025, 04:57:41
  5.3629, 3.42934, 1034.532, 14 May 2025, 04:57:51
  5.2986, 3.42370, 1044.296, 14 May 2025, 04:58:01
  5.2491, 3.41888, 1054.677, 14 May 2025, 04:58:11
  5.2209, 3.41670, 1064.441, 14 May 2025, 04:58:21
  5.1544, 3.41055, 1074.204, 14 May 2025, 04:58:31
  5.0995, 3.40534, 1084.215, 14 May 2025, 04:58:41
  5.0344, 3.39953, 1094.349, 14 May 2025, 04:58:51
  4.9611, 3.39334, 1104.237, 14 May 2025, 04:59:01
  4.9419, 3.39083, 1114.742, 14 May 2025, 04:59:11
  4.9284, 3.38962, 1125.000, 14 May 2025, 04:59:21
  4.8695, 3.38434, 1135.134, 14 May 2025, 04:59:31
  4.7518, 3.37355, 1145.392, 14 May 2025, 04:59:41
  4.6666, 3.36513, 1156.144, 14 May 2025, 04:59:51
  4.6619, 3.36496, 1166.155, 14 May 2025, 05:00:01
  4.6120, 3.36021, 1176.536, 14 May 2025, 05:00:11
  4.6030, 3.35966, 1186.794, 14 May 2025, 05:00:21
  4.5916, 3.36027, 1196.558, 14 May 2025, 05:00:31
  4.5840, 3.35854, 1206.816, 14 May 2025, 05:00:41
  4.5938, 3.36005, 1217.074, 14 May 2025, 05:00:51
  4.5729, 3.35869, 1226.961, 14 May 2025, 05:01:01
  4.5425, 3.35617, 1236.724, 14 May 2025, 05:01:11
  4.4809, 3.35053, 1247.106, 14 May 2025, 05:01:21
  4.4553, 3.34849, 1256.993, 14 May 2025, 05:01:31
  4.5015, 3.35325, 1267.251, 14 May 2025, 05:01:41
  4.4443, 3.34834, 1277.138, 14 May 2025, 05:01:51
  4.4175, 3.34607, 1287.272, 14 May 2025, 05:02:01
  4.4144, 3.34647, 1297.160, 14 May 2025, 05:02:11
  4.4031, 3.34581, 1307.170, 14 May 2025, 05:02:21
  4.3906, 3.34507, 1317.181, 14 May 2025, 05:02:31
  4.3669, 3.34327, 1327.068, 14 May 2025, 05:02:41
  4.2956, 3.33697, 1337.079, 14 May 2025, 05:02:51
  4.1891, 3.32686, 1346.966, 14 May 2025, 05:03:01
  4.1423, 3.32257, 1356.853, 14 May 2025, 05:03:11
  4.1282, 3.32142, 1366.741, 14 May 2025, 05:03:21
  4.1938, 3.32795, 1376.875, 14 May 2025, 05:03:31
  4.1872, 3.32808, 1386.886, 14 May 2025, 05:03:41
  4.1579, 3.32608, 1396.526, 14 May 2025, 05:03:51
  4.1459, 3.32529, 1406.536, 14 May 2025, 05:04:01
  4.1096, 3.32226, 1416.918, 14 May 2025, 05:04:11
  4.0567, 3.31764, 1426.929, 14 May 2025, 05:04:21
  4.0528, 3.31734, 1436.692, 14 May 2025, 05:04:31
  4.0435, 3.31684, 1446.826, 14 May 2025, 05:04:41
  4.0263, 3.31566, 1456.713, 14 May 2025, 05:04:51
  4.0205, 3.31539, 1466.724, 14 May 2025, 05:05:01
  4.0308, 3.31687, 1476.488, 14 May 2025, 05:05:11
  4.0216, 3.31652, 1486.375, 14 May 2025, 05:05:21
  3.9807, 3.31304, 1496.015, 14 May 2025, 05:05:31
  3.9601, 3.31141, 1505.902, 14 May 2025, 05:05:41
  3.9479, 3.31065, 1515.913, 14 May 2025, 05:05:51
  3.9369, 3.30999, 1525.553, 14 May 2025, 05:06:01
  3.9280, 3.30954, 1535.564, 14 May 2025, 05:06:11
  3.9209, 3.30920, 1545.698, 14 May 2025, 05:06:21
  3.9139, 3.30895, 1555.709, 14 May 2025, 05:06:31
  3.8993, 3.30808, 1565.349, 14 May 2025, 05:06:41
  3.8853, 3.30721, 1575.483, 14 May 2025, 05:06:51
  3.8729, 3.30658, 1585.864, 14 May 2025, 05:07:01
  3.8545, 3.30522, 1595.999, 14 May 2025, 05:07:11
  3.8367, 3.30391, 1605.762, 14 May 2025, 05:07:21
  3.8333, 3.30393, 1616.144, 14 May 2025, 05:07:31
  3.8229, 3.30336, 1626.773, 14 May 2025, 05:07:41
  3.8060, 3.30225, 1637.031, 14 May 2025, 05:07:51
  3.7962, 3.30167, 1647.659, 14 May 2025, 05:08:01
  3.7854, 3.30115, 1657.423, 14 May 2025, 05:08:11
  3.7840, 3.30151, 1668.051, 14 May 2025, 05:08:21
  3.7641, 3.30026, 1678.433, 14 May 2025, 05:08:31
  3.7572, 3.30001, 1688.814, 14 May 2025, 05:08:41
  3.7578, 3.30048, 1699.443, 14 May 2025, 05:08:51
  3.7504, 3.30035, 1709.578, 14 May 2025, 05:09:01
  3.7248, 3.29851, 1719.835, 14 May 2025, 05:09:11
  3.7109, 3.29754, 1730.217, 14 May 2025, 05:09:21
  3.7104, 3.29791, 1740.722, 14 May 2025, 05:09:31
  3.7100, 3.29837, 1750.856, 14 May 2025, 05:09:41
  3.7058, 3.29854, 1760.991, 14 May 2025, 05:09:51
  3.7076, 3.29927, 1771.248, 14 May 2025, 05:10:01
  3.7022, 3.29929, 1781.136, 14 May 2025, 05:10:11
  3.6904, 3.29873, 1791.023, 14 May 2025, 05:10:21
  3.6869, 3.29887, 1801.034, 14 May 2025, 05:10:31
  3.6815, 3.29885, 1811.168, 14 May 2025, 05:10:41
  3.6774, 3.29888, 1821.179, 14 May 2025, 05:10:51
  3.6696, 3.29868, 1830.942, 14 May 2025, 05:11:01
  3.6679, 3.29897, 1840.459, 14 May 2025, 05:11:11
