1606.3  7       7
-999    57.4684 -12.7036
2389.8	57.4537	-12.7004
2414.7	57.4534	-12.7003
2436.6	57.4532	-12.7002
2453.3	57.453	-12.7001
2466.6	57.4528	-12.6999
2590.8	57.4828	-12.729
2592.8	57.4829	-12.7287
2595.3	57.4831	-12.7286
2599.5	57.4832	-12.7284
2604.9	57.4833	-12.7283
2507.3	57.4711	-12.6736
2514.4	57.4708	-12.6734
2517.3	57.4706	-12.6733
2516.0	57.4705	-12.6733
2514.6	57.4704	-12.6733
